,시군구,PC1,PC2,PC3
78,보령시,-0.21577475955615788,0.414509326152056,0.818097735103938
79,보성군,-1.1970879882307204,-0.3425986510602932,0.49663515379066087
80,보은군,-0.9770601262138021,-0.42942249337349114,0.6551782758479596
81,봉화군,-1.7083882508516852,-0.15495640724557108,0.4343181528088613
82,부산광역시 강서구,-0.2876339808589118,-0.10155777870674958,-0.3013528605132237
83,부산광역시 금정구,-0.47776742213177553,-0.2231734517266391,0.11279817435973342
84,부산광역시 기장군,2.205083700878869,-0.02297325999007315,-0.14154672690330225
85,부산광역시 남구,-0.7359964210046918,-0.3722898597815263,0.07024223519725838
86,부산광역시 동구,-1.3513401206202005,-0.856860490671929,0.037686222500685256
87,부산광역시 동래구,-0.05515654618497134,-0.38376823806811944,-0.2226859555635828
88,부산광역시 부산진구,0.5611357785394231,-0.17364184850169592,-1.3619027015921361
89,부산광역시 북구,-0.9858326768954033,-0.36785240306262423,0.054141242432054926
90,부산광역시 사상구,-1.1304502939187844,-0.6418334717712109,-0.1120958524997065
91,부산광역시 사하구,-0.4394728724353976,-0.622885516586418,0.1954194214093681
92,부산광역시 서구,-0.1769461857069525,-0.36163063029585846,0.6976847079166608
93,부산광역시 수영구,-0.17493974178312788,-0.26579802773511424,-0.6575410640547086
94,부산광역시 연제구,-1.283659381639955,0.23743356111000366,-0.34312521882396374
95,부산광역시 영도구,-0.32639344857464103,-0.2970693125189116,0.7705107091380341
96,부산광역시 중구,-1.2673920909908016,-0.4238673035956503,-0.15819008034240042
97,부산광역시 해운대구,2.345549207857503,0.15542392546265346,-0.3004856802711226
98,부안군,-0.6917780441214206,-0.5958328950873752,0.9420118974221631
99,부여군,-0.7877951992973118,-0.6858889480371878,0.3600024745249173
100,부천시,1.6218793513558558,0.020003885510458147,-1.852388056015322
101,사천시,-0.39160986105523893,-0.27235802632401707,0.9148329465410519
102,산청군,-1.3966902451799064,-0.6754509258770673,0.4647269192355536
103,삼척시,0.42442288469255846,-0.438115189352918,1.6614511611530167
104,상주시,-0.9975277973517678,-0.3405389787979387,0.26633839853221525
105,서귀포시,9.539703146108641,1.9037253760603234,5.821898498083157
106,서대문구,-0.5990152389770015,0.16211083292359102,-0.9401995469851123
107,서산시,-1.0772476325626485,-0.33478684466252306,0.2682336211789085
108,서천군,-1.299617465353388,-0.1960736120480044,0.6057213955709078
109,서초구,1.1336182540917537,-0.3043367282842311,-2.064701545860726
110,성남시,3.7044782776802645,0.5900879386246242,-3.2264085705421026
111,성동구,0.1871081729992472,-0.197243605869644,-0.6936349413048658
113,성주군,-1.559285036637776,0.5450546966492194,0.2876982505870502
114,세종시,0.7230212391712935,0.04037180824060292,0.11159903367645109
115,속초시,1.148293937928787,-0.09398366883001505,0.19215426632735733
116,송파구,2.079690690711807,0.16098767059725266,-2.710068910552252
117,수원시,6.089172932542517,1.2917054629708364,-3.2222824399049417
118,순창군,-0.8375673705726492,-1.0884517429583158,0.7050699003703764
119,순천시,0.07739997927851763,-0.37389353054155094,-0.1934913988787285
120,시흥시,1.241498878214071,0.2347434410324805,-1.2570664406444538
121,신안군,-1.2868506555694195,-0.9979432279759642,0.5767879469571313
122,아산시,0.1678816267442102,-0.1962412204281917,-0.4527658202738183
123,안동시,-0.4957081540088985,-0.49234463897799985,0.05205912479317149
124,안산시,3.1952665633759687,0.47661278266273177,-0.5701994148328577
125,안성시,-0.07807106664394893,0.3722672353927854,0.21188119944868683
126,안양시,0.5729356170248671,-0.0652717276942949,-1.519253774697698
127,양구군,-1.3054986493749,-0.9527526358266294,0.5617464306221928
128,양산시,0.2939086981118665,0.1061684148725534,-0.5518906024379413
129,양양군,1.023512017099775,-0.07920085145231735,1.4715469623562787
130,양주시,1.5535222859582303,0.08858060711189415,0.26112139914278554
131,양천구,-0.21175155626142744,0.10435601462502196,-0.6386523155368539
132,양평군,2.4490913670736765,0.3641718659582947,1.6702789771671218
133,여수시,1.3327529970337955,0.1787422507535189,0.9811182292895153
134,여주시,-0.5794169922918861,-0.3364361472736322,0.11534917157301612
135,연천군,-1.2015969997905391,-0.45920387915050476,0.7741981642376816
136,영광군,-1.2256174789414807,-0.8062694393563733,0.40416932652889137
137,영덕군,-0.22824209046461616,-0.37987932201873725,1.246840143732734
138,영동군,-1.714229341418783,-0.4866101158979133,0.33843101483974075
139,영등포구,0.2878658072755927,0.11139258968579936,-1.7303959159702742
140,영암군,-1.6058134193200189,0.03990300437444296,0.11140873111545586
141,영양군,-1.566650793395731,-0.3205597003643416,0.5458460123595895
142,영월군,-1.0159432877125647,-0.3315963377424238,0.7301000640440882
143,영주시,-1.4407347856527835,-0.42875278552129814,0.10051380684251525
144,영천시,-0.919607262567355,-0.40683720544287777,0.3428341499883879
145,예산군,-0.8540925892616168,-0.11063534201385258,0.38614428334596385
146,예천군,-1.798758419520491,0.008346358859666319,0.13890205367850764
147,오산시,-0.4351168226277207,-0.20254279765481772,-0.011219892292707572
148,옥천군,-0.9696488895957365,-0.46053562458585245,0.46440496558486277
149,완도군,-0.9289607242373329,-0.8045132384921748,0.6165247321626625
150,완주군,-1.1570313486982526,-0.6472505001526364,0.06397177952029266
151,용산구,0.41442886357046316,0.9235910142985158,-1.7147775651551358
152,용인시,4.4071100421545255,-0.0062922760963145166,-2.2028932430391643
153,울릉군,-0.9168683879061804,-1.2307425804527938,0.6722751009855917
154,울산광역시 남구,0.7388297498449693,-0.9314496560488943,-0.706395173460151
155,울산광역시 동구,-0.9641732466491142,-0.25756017097332157,0.18439973185940728
156,울산광역시 북구,-0.03944204115877537,-1.3736110530474908,-0.27805186535992255
157,울산광역시 울주군,0.9126836278055056,-0.45551355925010734,-0.3952243487336234
158,울산광역시 중구,-0.5830088820767874,-1.1408633251389166,-0.2395201595697583
159,울진군,-0.7386890668068192,-0.1641427512520956,0.8998202555944586
160,원주시,1.3397780453231118,-0.5073024917856633,-0.23610048196872446
161,은평구,-0.30423759357954727,-1.0647042728884173,-0.5255731117755394
162,음성군,-1.2152978644430688,-1.3052105703909596,-0.2968921098794031
163,의령군,-1.7247495451694854,-0.6105993863587088,0.20728989218587848
164,의성군,-1.4322252805610587,-0.8581105200190899,0.16627283102227106
165,의왕시,-0.4013510653158631,-0.19350985083844346,-0.08903523548676509
166,의정부시,0.5483239509018093,-0.15171211937033124,-0.7981744529499035
167,이천시,-0.3762389406245852,-0.057369519603591025,-0.3924752269643091
168,익산시,-0.40600859062443845,-0.4757748959217693,-0.26755617066963083
169,인제군,-1.1800102551296996,-0.6308086683243032,0.41411810469270094
170,인천광역시 강화군,2.0845432461363034,-0.1263339940731174,1.4739753872278303
171,인천광역시 계양구,-0.5053435092920456,-0.47385409500842046,-0.3942373283994499
172,인천광역시 남동구,0.8686914510392338,-0.12641144568523957,-1.5516740364792674
173,인천광역시 동구,-6.4850926869861025,20.00925476501857,0.19617240814855977
174,인천광역시 미추홀구,-0.31676084761383516,-0.7830968804860161,-0.917943915968495
175,인천광역시 부평구,0.34033082072261955,-0.0427803688911635,-1.627272844747591
176,인천광역시 서구,0.9752045356791954,-0.3767247076930916,-1.3650812320129488
177,인천광역시 연수구,0.8168177457429874,-0.31387676533192926,-1.2431496127441937
178,인천광역시 옹진군,-0.609196562402969,-0.7394023630019273,1.2030209704250912
179,인천광역시 중구,1.5070215973462697,1.3786352038379193,-0.05149036221794446
180,임실군,-1.5141880794218088,-0.036570934220950334,0.2717016959527921
181,장성군,-1.2628888724367928,-1.1493823974108532,0.12541560324089743
182,장수군,-1.6001973128321991,-1.5296739108316737,0.2584082085493218
183,장흥군,-1.1904421700268963,-1.1407386769247074,0.5886535692559873
184,전주시,1.554585510011896,-0.9411800937038215,-1.1304463383288978
185,정선군,-0.79047714517148,-1.0547070993603889,0.6240351862656963
186,정읍시,-0.8718394753501526,-0.705264457581837,0.41137482844779244
187,제주시,13.406472149644046,2.3045650920720844,6.1115371131551575
188,제천시,-0.5738507234218967,0.05653430741219427,0.9879493732644112
189,종로구,0.9432062704288521,-0.03527391578284294,-1.4163640389840058
190,중구,0.29135683577951377,0.8402909987460728,-1.3220478350392622
191,중랑구,-0.3554085390280142,-0.19660106551131978,-0.3349434523778107
192,증평군,-1.583272428878441,-0.7458645215452925,0.17298456444086946
193,진도군,-1.041992183741068,-1.1126136851521646,0.7343135253225922
194,진안군,-1.3568011468074703,-0.6166174022914058,0.5332394455240165
195,진주시,0.2641767944856432,-0.013890583884836518,0.5588478051775373
196,진천군,-1.3976790835086503,-0.3691154167129604,0.13803921473977487
197,창녕군,-0.8252574516077513,-1.0334218295341644,0.27457297877857095
198,창원시,4.487748484951178,0.2617578292791655,-1.70815404664434
199,천안시,2.81804562388489,0.37955860899738614,-1.6680067408109929
200,철원군,-1.4278145431650011,-0.38118916225608246,0.5949139458461835
201,청도군,-0.9879049804795861,-0.0685209390507474,0.31180924641639873
202,청송군,-2.094693380225811,0.944846711391664,0.35130776006439324
203,청양군,-1.8577789441746064,0.7686866051817578,0.6352083282135847
204,청주시,2.3879028449974067,1.030680501620565,-2.023340015691464
205,춘천시,1.5916932148393041,0.5877019942642633,0.7741133124888439
206,충주시,-0.3184698577870086,-0.03646112099429354,0.4615836332520005
207,칠곡군,0.09196529002050137,0.30073561011052957,0.39016914669898733
208,태백시,-1.4206108942410518,-1.323802979660353,0.4187149219231701
209,태안군,2.116892769776861,-0.15449900284831214,3.6319184842589016
210,통영시,0.6337191026104599,-0.6569815382425391,1.8365589215250049
211,파주시,3.0077040234587162,0.33131246998931757,-1.5321803922049981
212,평창군,0.45481210889484036,-0.24828363656141053,1.5499715619930265
213,평택시,1.6222315768600974,0.34799293785011026,-1.0643319785159806
214,포천시,1.2984068128341857,-0.38295128727025424,1.2282609040407195
215,포항시,2.1718708021520037,0.23136640191345445,-0.3670749471088629
216,하남시,1.4086670804224206,0.060819652185942,-0.8725848700926432
217,하동군,-0.5122600217276012,-1.1150620493314167,0.7033290304238695
218,함안군,-1.1519941547675088,-0.6173717049912635,0.32855442003869745
219,함양군,-1.4215228007554828,-0.20009915023366603,0.43776593040668155
220,함평군,-1.478843895085786,-0.01988533985556807,0.1269517024788731
221,합천군,-1.0576335514722355,-0.9494765534515359,0.5894148120633007
222,해남군,-0.99259000625058,-1.0685726086924898,0.5192847848166724
223,홍성군,-0.9320064034222934,-0.6512750478333984,0.1923821850880499
224,홍천군,0.35434564527393647,-0.5427714316973329,1.3616564324934648
225,화성시,4.082868337626051,0.8658376789838562,-1.100020040273205
226,화순군,-0.7856742027777007,-0.8646924951057713,0.3201542379660147
227,화천군,-1.419593096616425,-0.6864970519426001,0.5365517794851763
228,횡성군,-1.0538859957348128,-0.7941554792327029,0.5831239572053512
