0,0.18194574934846147,
1,0.11657112027102579,
2,0.10907770292929056,
3,0.10633290391447527,
4,0.1031042795449125,
5,0.10619312613477884,
6,0.10167780955515834,
7,0.09959197979115544,
8,0.09892696573468007,
9,0.09901027368762122,
10,0.09624095071241567,
11,0.09563625936019356,
12,0.09600856746085165,
13,0.0940175753380006,
14,0.09386466254946274,
15,0.09316803262986136,
16,0.09180262376302063,
17,0.09035140463102123,
18,0.09002182674157132,
19,0.09000370049626773,
20,0.09081924579943594,
21,0.08932037360110387,
22,0.08762415119899455,
23,0.08676494994069946,
24,0.08731524003662254,
25,0.08501780573786286,
26,0.08548554735486752,
27,0.08528603029772397,
28,0.08383139828242094,
29,0.08392223393854442,
30,0.08640855885154135,
31,0.08437784746681352,
32,0.08284183343491393,
